time,pressure
0.0,77.50683
1.567778,73.054772
3.068889,68.50593
4.541944,70.054472
6.070833,78.377885
7.700278,77.593935
9.263611,71.215878
10.992222,67.634875
13.098056,77.110016
15.751111,75.174338
17.520833,67.828443
19.424444,77.593935
21.185556,79.442507
22.768611,72.086933
24.481389,68.50593
26.1675,69.76412
27.990556,80.013532
29.664722,74.603314
31.485556,68.699497
33.236944,70.538391
34.8975,79.442507
39.615278,68.02201
41.360278,71.50623
43.304167,78.958588
45.187222,70.731959
46.965278,67.054172
48.73,77.313262
50.5125,78.474669
52.304167,70.819064
53.951944,67.828443
55.878056,74.2065
57.319444,80.410346
58.981944,75.958288
60.976944,67.731659
63.726944,80.700698
64.943611,77.410046
65.530278,74.690419
67.3575,69.851226
69.0825,67.150955
70.763889,75.958288
72.495278,79.045693
74.240556,69.183417
76.036111,69.376985
77.670833,78.561774
79.401667,76.626097
81.285833,70.151256
83.023056,67.634875
88.398056,72.474068
90.258333,72.183717
91.894167,80.700698
93.553056,74.2065
95.118056,69.957688
96.755556,69.280201
98.593611,73.151556
100.408056,81.184617
102.148056,74.603314
103.750833,70.335145
105.364722,67.828443
107.168889,71.119094
111.703333,67.054172
113.44,76.626097
115.176667,80.119994
116.936111,71.409446
120.313333,73.345123
122.092222,80.981371
123.752778,74.02261
125.601389,69.280201
127.300278,66.860604
129.044444,74.409746
130.714167,76.626097
133.176111,67.538091
135.269722,76.829343
136.848611,80.603914
138.507222,71.603014
139.929167,68.602714
140.635833,67.344523
142.386389,76.442207
144.016944,82.152456
145.672222,73.054772
147.408056,67.731659
149.031111,74.50653
150.920833,82.346023
151.555,77.410046
152.55,72.861204
153.579444,68.699497
154.421944,66.860604
155.618056,75.658258
156.613056,80.313562
157.287778,82.346023
158.709722,73.538691
159.394722,71.603014
161.067778,68.118794
162.894444,72.861204
164.504167,78.861804
166.259722,71.409446
167.994167,68.50593
169.653611,70.054472
171.295833,79.248939
172.991667,76.248639
174.429444,70.925527
176.109167,67.731659
177.734444,70.151256
179.486944,75.280801
184.008889,74.312962
185.584722,80.603914
187.316944,73.151556
189.026944,68.989849
190.730278,67.441307
192.486389,78.474669
194.156389,77.893965
195.891389,71.786903
197.745833,69.086633
199.506389,78.76502
201.304167,74.119394
203.293611,68.989849
205.266944,70.635175
208.195556,78.377885
209.964722,71.603014
212.878056,70.538391
214.658889,77.700398
216.535556,71.215878
218.3125,67.538091
220.003611,74.50653
221.739722,81.087833
223.6175,72.270822
225.345833,68.796281
227.598889,72.570852
229.003056,78.377885
232.332222,68.409146
234.054167,71.215878
235.763611,79.636075
237.483889,74.50653
239.494722,69.376985
