time,pressure
0.0,51.627885
24.0,51.821453
48.0,51.531101
72.0,51.531101
96.0,51.434317
120.0,52.498942
144.0,51.143964
168.0,51.531101
192.0,51.918237
216.0,51.531101
240.0,51.531101
264.0,51.240749
288.0,51.240749
312.0,51.627885
336.0,51.240749
360.0,50.079339
384.0,46.304759
408.0,49.40185
432.0,50.950396
456.0,51.821453
480.0,51.918237
504.0,51.04718
528.0,51.724669
552.0,51.240749
576.0,51.627885
600.0,52.015021
624.0,51.821453
648.0,51.627885
672.0,51.821453
696.0,51.337533
720.0,50.176123
744.0,51.724669
768.0,51.434317
792.0,51.143964
816.0,51.627885
840.0,51.240749
864.0,50.950396
888.0,50.853612
912.0,51.627885
936.0,51.240749
960.0,50.660044
984.0,51.531101
1008.0,50.466476
1032.0,50.950396
1056.0,51.04718
1080.0,50.176123
1104.0,51.143964
1128.0,58.11242
1152.0,109.89192
1176.0,136.023629
1200.0,144.927768
1224.0,149.670189
1248.0,152.670496
1272.0,154.896531
1296.0,157.025781
1320.0,158.864679
1344.0,160.122873
1368.0,161.284282
1392.0,162.736044
1416.0,164.671726
1440.0,144.637415
2184.0,46.401543
2208.0,265.811122
2232.0,197.868676
2304.0,23.657277
2328.0,233.678797
2352.0,125.280593
2376.0,91.115802
2400.0,87.438006
2424.0,92.664348
2448.0,93.148268
2472.0,89.857609
2496.0,75.920697
2520.0,68.661888
2544.0,67.306911
2568.0,66.242286
2592.0,65.951933
2616.0,65.661581
2640.0,62.951626
2664.0,60.725591
2688.0,59.370614
2712.0,80.082413
2736.0,82.5988
2784.0,76.598186
2808.0,78.630652
2832.0,80.759902
2856.0,101.084565
2880.0,101.762054
2904.0,103.600952
2928.0,104.472009
2952.0,117.634648
2976.0,113.763284
3000.0,113.763284
3024.0,113.956852
3048.0,113.182579
3072.0,112.989011
3096.0,112.795443
3120.0,114.053636
3144.0,115.698966
3168.0,118.312137
3192.0,119.667115
3216.0,121.699581
3240.0,123.732047
3264.0,124.50632
3288.0,124.603104
3312.0,124.215968
3336.0,122.570638
3360.0,127.700196
3384.0,124.215968
3408.0,123.441695
3432.0,123.151343
3456.0,124.0224
3480.0,124.0224
3504.0,125.377377
3528.0,127.313059
3552.0,129.248742
3576.0,132.055481
3600.0,133.894379
3624.0,136.313982
3648.0,138.733584
3672.0,139.79821
3696.0,140.572483
3720.0,141.056403
3744.0,139.604641
3768.0,137.959312
3792.0,138.540016
3816.0,138.733584
3840.0,139.701426
3864.0,138.927153
3888.0,139.120721
3912.0,138.056096
3936.0,137.862527
3960.0,137.959312
3984.0,137.959312
4008.0,138.346448
4032.0,138.249664
4056.0,137.668959
4080.0,138.346448
4104.0,138.249664
4128.0,138.249664
4152.0,138.056096
4176.0,139.217505
4200.0,139.991778
4224.0,139.894994
4248.0,139.604641
4272.0,139.701426
4296.0,139.701426
4320.0,139.991778
4344.0,139.701426
4368.0,139.314289
4392.0,148.315211
4416.0,139.79821
4440.0,138.733584
4464.0,138.346448
4488.0,139.507857
4512.0,138.443232
4536.0,138.927153
4560.0,138.346448
4584.0,138.830369
4608.0,138.927153
4632.0,192.835902
4656.0,270.166407
4680.0,186.738503
4848.0,87.631574
4872.0,180.447536
4896.0,159.929305
4920.0,146.960234
4944.0,152.089792
4968.0,160.606793
4992.0,160.897146
5016.0,152.380144
5040.0,139.701426
5064.0,134.378299
5088.0,131.57156
5112.0,130.119799
5136.0,129.829446
5160.0,128.184116
5184.0,132.829754
5208.0,118.796058
5232.0,117.731432
5256.0,117.344296
5280.0,115.892534
5304.0,114.731125
5328.0,114.053636
5352.0,113.763284
5376.0,113.085795
5400.0,111.246897
5424.0,111.440465
5448.0,110.569408
5472.0,110.37584
5496.0,109.988704
5520.0,109.117647
5544.0,108.633726
5568.0,108.053021
5592.0,107.569101
5616.0,107.375533
5640.0,107.762669
5664.0,107.665885
5688.0,106.988396
5712.0,106.117339
5736.0,104.95593
5760.0,103.020248
5784.0,102.149191
5808.0,101.762054
5832.0,101.471702
5856.0,101.374918
5880.0,100.987781
5904.0,99.53602
5928.0,100.01994
5952.0,99.826372
5976.0,99.439236
6000.0,98.955315
6024.0,98.955315
6048.0,98.37461
6072.0,97.406769
6096.0,97.406769
6120.0,97.503553
6144.0,97.213201
6168.0,96.826065
6192.0,96.535712
6240.0,96.632496
6264.0,96.535712
6288.0,95.858223
6312.0,94.696814
6336.0,95.180735
6360.0,95.471087
6384.0,94.212894
6408.0,93.922541
6432.0,95.761439
6456.0,92.567564
6480.0,91.890075
6504.0,91.890075
6528.0,91.599723
6552.0,91.30937
6576.0,91.502939
6600.0,91.890075
6624.0,91.30937
6648.0,90.922234
6672.0,91.019018
6696.0,90.438313
6720.0,90.438313
