time,pressure
0.0,163.240377
0.25,161.498267
0.5,160.82078
0.75,161.304699
1.0,160.240077
1.5,161.498267
2.0,161.401483
2.5,161.111132
3.0,161.014348
3.5,160.917564
4.5,160.627212
5.5,160.336861
6.5,160.143293
7.5,159.852941
8.5,159.659374
9.5,159.659374
10.5,159.465806
11.5,159.272238
12.5,159.07867
13.5,158.981886
14.5,158.691535
15.5,158.594751
16.5,158.497967
17.5,158.401183
18.5,158.304399
19.5,158.110832
20.5,158.014048
21.5,157.917264
22.5,157.82048
23.5,157.723696
24.5,157.626912
25.5,157.530128
26.5,157.433344
27.5,157.336561
28.366667,157.336561
31.333333,157.046209
33.583333,156.949425
35.583333,156.755857
36.75,156.659074
37.916667,156.465506
38.916667,156.465506
39.916667,156.368722
40.916667,156.368722
41.916667,156.271938
42.916667,156.175154
43.916667,156.175154
44.916667,156.07837
45.916667,156.07837
46.916667,155.981586
47.916667,155.884803
49.916667,155.788019
51.833333,155.691235
54.25,155.691235
56.25,155.594451
57.583333,155.594451
59.25,155.497667
60.25,155.400883
63.25,155.400883
64.25,155.304099
65.25,155.304099
66.25,155.304099
67.25,155.207315
68.25,155.110532
69.25,155.013748
70.25,155.013748
71.25,154.916964
72.25,154.82018
73.25,154.82018
74.25,154.723396
75.5,154.723396
78.083333,154.529828
79.083333,154.529828
80.083333,154.529828
81.083333,154.433044
82.083333,154.433044
83.083333,154.433044
84.083333,154.433044
85.083333,154.433044
86.083333,154.336261
87.083333,154.336261
88.083333,154.239477
89.083333,154.529828
90.083333,154.529828
91.083333,154.433044
92.083333,154.529828
93.083333,154.433044
94.083333,154.433044
95.083333,154.433044
96.083333,154.433044
96.583333,154.336261
98.75,154.626612
101.75,154.529828
105.066667,154.529828
106.616667,154.336261
107.75,154.336261
108.25,154.336261
111.25,154.142693
113.416667,154.239477
116.083333,154.142693
118.0,154.142693
120.166667,154.142693
122.416667,154.045909
123.75,154.239477
127.916667,154.336261
134.0,154.239477
138.5,153.949125
141.75,153.949125
145.25,153.852341
147.5,153.271638
153.25,152.013448
177.25,150.56169
201.25,147.367822
225.25,145.528928
249.25,143.883602
273.25,143.206115
297.25,144.173954
321.25,143.399683
345.25,143.109331
369.25,142.915764
393.25,143.883602
417.25,145.141793
441.25,144.56109
465.25,143.593251
489.25,142.915764
513.25,142.625412
537.25,142.238277
561.25,141.754357
585.25,141.367222
609.25,141.173654
633.25,140.786519
657.25,140.496167
681.25,140.496167
705.25,140.012248
729.25,139.81868
753.25,139.81868
777.25,139.528328
801.25,139.431544
825.25,139.33476
849.25,139.237977
873.25,139.141193
897.25,139.528328
921.25,139.528328
945.25,139.431544
969.25,139.81868
993.25,139.915464
1017.25,139.915464
1041.25,139.915464
1065.25,140.012248
1089.25,140.012248
1113.25,139.915464
1137.25,140.012248
1161.25,139.915464
1185.25,139.915464
1209.25,140.012248
1233.25,140.012248
1257.25,140.109031
1281.25,140.012248
1305.25,140.012248
1329.25,139.915464
1353.25,140.109031
1377.25,140.205815
1401.25,140.205815
1425.25,140.205815
1449.25,140.205815
1473.25,140.302599
1497.25,140.302599
1521.25,140.399383
1545.25,140.399383
1569.25,140.496167
1593.25,140.399383
1617.25,140.496167
1641.25,140.399383
1665.25,140.205815
1689.25,140.012248
1713.25,140.012248
1737.25,139.915464
1761.25,139.915464
1785.25,139.81868
1809.25,139.915464
1833.25,139.81868
1857.25,139.721896
1881.25,139.721896
1905.25,139.721896
1929.25,139.625112
1953.25,139.625112
1977.25,139.528328
2001.25,139.625112
2025.25,139.528328
2049.25,139.528328
2073.25,139.431544
2097.25,139.33476
2121.25,139.431544
2145.25,139.431544
2169.25,139.431544
2193.25,139.431544
2217.25,139.431544
2241.25,139.431544
2265.25,139.431544
2289.25,139.431544
2313.25,139.431544
2337.25,139.431544
2361.25,139.431544
2385.25,139.431544
2409.25,139.431544
2433.25,139.431544
2457.25,139.431544
2481.25,139.33476
2505.25,139.33476
2529.25,139.33476
2553.25,139.33476
2577.25,139.33476
2601.25,139.33476
2625.25,139.33476
2649.25,139.33476
2673.25,139.33476
2697.25,139.431544
2721.25,139.431544
2745.25,139.33476
2769.25,139.237977
2793.25,139.141193
2817.25,139.237977
2841.25,139.141193
2865.25,139.141193
2889.25,139.044409
2913.25,139.044409
2937.25,139.141193
2961.25,139.141193
2985.25,139.044409
3009.25,139.044409
3033.25,138.947625
3057.25,141.657573
3081.25,140.302599
3105.25,139.81868
3129.25,139.528328
3153.25,139.431544
3177.25,139.237977
3201.25,139.237977
3225.25,139.141193
3249.25,139.141193
3273.25,139.044409
3297.25,138.947625
3321.25,138.947625
3345.25,139.044409
3369.25,139.044409
3393.25,138.947625
3417.25,138.947625
3441.25,138.947625
3465.25,138.947625
3489.25,138.850841
3513.25,138.850841
3537.25,138.850841
3561.25,138.754057
3585.25,138.754057
3609.25,138.850841
3633.25,138.850841
3657.25,138.850841
3681.25,138.754057
3705.25,138.657273
3729.25,138.657273
3753.25,138.560489
3777.25,139.044409
3801.25,139.044409
3825.25,138.850841
3849.25,138.850841
3873.25,138.850841
3897.25,138.850841
3921.25,138.850841
3945.25,138.850841
3969.25,138.850841
3993.25,138.754057
4017.25,138.463706
4041.25,138.366922
4065.25,138.366922
4089.25,138.366922
4113.25,138.270138
4137.25,138.270138
4161.25,138.270138
4185.25,138.173354
4209.25,138.366922
4233.25,138.366922
4257.25,138.366922
4281.25,138.366922
4305.25,138.366922
4329.25,138.366922
4353.25,138.07657
4377.25,138.07657
4401.25,138.07657
4425.25,137.979786
4449.25,138.07657
4473.25,137.979786
4497.25,137.979786
4521.25,137.979786
4545.25,137.979786
4569.25,137.979786
4593.25,137.979786
4617.25,137.979786
4641.25,137.979786
4665.25,137.979786
4689.25,137.979786
4713.25,137.883002
4737.25,137.883002
4761.25,137.883002
4785.25,137.979786
4809.25,137.979786
4833.25,137.979786
4857.25,137.883002
4881.25,137.883002
4905.25,137.883002
4929.25,137.883002
4953.25,137.883002
4977.25,137.883002
5001.25,137.883002
5025.25,137.883002
5049.25,137.883002
5073.25,137.883002
5097.25,137.883002
5121.25,137.883002
5145.25,137.786218
5169.25,137.883002
5193.25,137.883002
5217.25,137.883002
5241.25,137.883002
5265.25,137.786218
5289.25,137.689435
5313.25,137.689435
5337.25,137.689435
5361.25,137.689435
5385.25,137.689435
5409.25,137.689435
5433.25,137.689435
5457.25,137.689435
5481.25,137.689435
5505.25,137.592651
5529.25,137.689435
5553.25,137.592651
5577.25,137.689435
5601.25,137.689435
5625.25,137.592651
5649.25,137.592651
5673.25,137.592651
5697.25,137.592651
5721.25,137.592651
5745.25,137.689435
5769.25,137.689435
5793.25,137.689435
5817.25,137.592651
5841.25,137.689435
5865.25,137.592651
5889.25,137.592651
5913.25,137.495867
5937.25,137.495867
5961.25,137.495867
5985.25,137.399083
6009.25,137.399083
6033.25,137.399083
6057.25,137.399083
6081.25,137.399083
6105.25,137.399083
6129.25,137.399083
6153.25,137.399083
6177.25,137.302299
6201.25,137.302299
6225.25,137.302299
6249.25,137.302299
6273.25,137.302299
6297.25,137.399083
6321.25,137.495867
6345.25,137.399083
6369.25,137.302299
6393.25,137.302299
6417.25,137.302299
6441.25,137.302299
6465.25,137.302299
6489.25,137.302299
6513.25,137.302299
6537.25,137.302299
6561.25,137.302299
6585.25,137.399083
6609.25,140.883302
6633.25,139.431544
6657.25,139.528328
6681.25,139.721896
6705.25,138.947625
6729.25,138.657273
6753.25,138.560489
6777.25,138.366922
6801.25,138.173354
6825.25,138.07657
6849.25,137.883002
6873.25,137.883002
6897.25,137.786218
6921.25,137.689435
6945.25,137.689435
6969.25,137.592651
6993.25,137.495867
7017.25,137.399083
7041.25,137.302299
7065.25,137.205515
7089.25,137.205515
7113.25,137.205515
7137.25,137.108731
7161.25,137.108731
7185.25,137.011948
7209.25,137.205515
7233.25,137.302299
7257.25,137.302299
7281.25,137.302299
7305.25,137.205515
7329.25,137.108731
7353.25,137.108731
7377.25,137.108731
7401.25,137.108731
7425.25,137.108731
7473.25,137.495867
7497.25,137.592651
7521.25,137.302299
7545.25,137.205515
7569.25,137.302299
7593.25,137.205515
7617.25,137.108731
7641.25,137.108731
7665.25,137.108731
7689.25,137.108731
7713.25,137.205515
7737.25,137.302299
7761.25,137.302299
7785.25,137.302299
7809.25,137.399083
7833.25,137.399083
7857.25,137.399083
7881.25,137.399083
7905.25,137.399083
7929.25,137.495867
7953.25,137.495867
7977.25,137.592651
8001.25,137.592651
8025.25,137.592651
8049.25,137.592651
8073.25,137.592651
8097.25,137.592651
8121.25,137.592651
8145.25,137.689435
8169.25,137.592651
8193.25,137.592651
8217.25,137.689435
8241.25,137.592651
8265.25,137.689435
8289.25,137.689435
8313.25,137.689435
8337.25,137.689435
8361.25,137.786218
8385.25,137.786218
8409.25,137.786218
8433.25,137.883002
8457.25,137.883002
8481.25,137.883002
8505.25,137.883002
8529.25,139.33476
8553.25,139.33476
8577.25,138.850841
8601.25,138.657273
8625.25,138.560489
8649.25,138.463706
8673.25,139.528328
8697.25,139.237977
8721.25,138.947625
8745.25,138.850841
8769.25,138.657273
8793.25,138.560489
8817.25,138.463706
8841.25,138.463706
8865.25,138.463706
8889.25,138.463706
8913.25,138.657273
8937.25,138.560489
8961.25,138.560489
8985.25,138.560489
9009.25,138.560489
9033.25,138.657273
9057.25,138.657273
9081.25,138.657273
9105.25,138.657273
9129.25,138.657273
9153.25,138.754057
9177.25,138.754057
9201.25,138.657273
9225.25,138.754057
9249.25,138.754057
9273.25,138.850841
9297.25,138.947625
9321.25,139.431544
9345.25,139.431544
9369.25,140.496167
9393.25,140.012248
9417.25,139.915464
9441.25,139.81868
9465.25,139.81868
9489.25,139.915464
9513.25,139.915464
9537.25,140.012248
9561.25,140.012248
9585.25,139.915464
9609.25,140.012248
9633.25,140.012248
9657.25,140.205815
9681.25,140.205815
9705.25,140.302599
9729.25,140.592951
9753.25,140.689735
9777.25,140.786519
9801.25,140.883302
9825.25,140.980086
9849.25,140.980086
9873.25,141.07687
9897.25,141.173654
9945.25,142.044709
9969.25,141.851141
9993.25,141.851141
10017.25,141.851141
10041.25,141.947925
10065.25,142.044709
10089.25,142.141493
10113.25,142.238277
10137.25,142.33506
10161.25,142.431844
10185.25,142.625412
10209.25,142.722196
10233.25,142.81898
10257.25,142.915764
10281.25,143.012548
10305.25,142.044709
10329.25,143.496467
10353.25,143.593251
10377.25,143.690035
10401.25,143.786819
10425.25,143.883602
10449.25,143.980386
10473.25,144.173954
10497.25,144.367522
10521.25,144.464306
10545.25,144.56109
10569.25,144.754657
10593.25,144.851441
10617.25,144.948225
10641.25,145.432144
10665.25,146.109631
10689.25,145.722496
10713.25,145.625712
10737.25,145.625712
10761.25,145.625712
10785.25,145.625712
10809.25,145.722496
10833.25,145.81928
10857.25,145.916064
10881.25,146.012848
