time,pressure
0.0,119.902087
0.214167,119.931122
0.214444,119.931122
0.214722,119.931122
0.215,119.931122
0.215278,119.931122
0.215556,119.931122
0.215833,119.931122
0.216111,119.931122
0.216389,119.931122
0.216667,119.931122
0.216944,119.931122
0.217222,119.921443
0.2175,119.921443
0.217778,119.921443
0.218056,119.921443
0.218333,119.921443
0.218611,119.921443
0.218889,119.921443
0.219167,119.921443
0.219444,119.921443
0.219722,119.921443
0.22,119.921443
0.220278,119.921443
0.220556,119.921443
0.220833,119.921443
0.221111,119.921443
0.221389,119.902087
0.221667,119.902087
0.221944,119.902087
0.222222,119.902087
0.2225,119.902087
0.222778,119.902087
0.286667,119.098781
0.290833,119.098781
0.291111,119.098781
0.291389,119.098781
0.291667,119.098781
0.291944,119.098781
0.292222,119.060067
0.2925,119.060067
0.292778,119.060067
0.293056,119.060067
0.293333,119.060067
0.293611,119.060067
0.293889,119.060067
0.294167,119.060067
0.294444,119.060067
0.294722,119.060067
0.295,119.127816
0.295278,119.127816
0.295556,119.127816
0.295833,119.127816
0.296111,119.127816
0.296389,119.127816
0.296667,119.127816
0.296944,119.127816
0.297222,119.127816
0.2975,119.127816
0.297778,119.127816
0.298056,119.127816
0.298333,119.127816
0.298611,119.127816
0.298889,119.127816
0.299167,119.127816
0.299444,119.127816
0.299722,119.127816
0.336111,119.147173
0.341944,119.147173
0.342222,119.147173
0.3425,119.147173
0.342778,119.147173
0.343056,119.147173
0.343333,119.147173
0.343611,119.147173
0.343889,119.147173
0.344167,119.147173
0.344444,119.147173
0.344722,119.147173
0.345,119.147173
0.345278,119.147173
0.345556,119.147173
0.345833,119.147173
0.346111,119.147173
0.346389,119.166529
0.346667,119.166529
0.346944,119.166529
0.347222,119.166529
0.3475,119.166529
0.347778,119.166529
0.348056,119.166529
0.348333,119.166529
0.348611,119.166529
0.348889,119.166529
0.349167,119.166529
0.349444,119.166529
0.349722,119.166529
0.35,119.166529
0.350278,119.166529
0.350556,119.118137
0.850556,115.275818
1.060278,114.104733
1.350556,112.652975
1.850556,110.504373
2.342222,108.684836
2.350556,108.675158
2.617222,107.746032
2.850556,106.991118
3.350556,105.442576
3.850556,103.952105
3.996389,103.535934
4.350556,102.577774
4.850556,101.232478
5.047222,100.729202
5.350556,99.935574
5.650556,99.209695
5.850556,98.677384
5.864444,98.648348
6.350556,97.515977
6.850556,96.490068
7.317222,95.502873
7.350556,95.435124
7.850556,94.447928
8.090833,94.002723
8.350556,93.509125
8.850556,92.647748
9.350556,91.786372
9.850556,90.992744
10.350556,90.218473
10.764444,89.589378
10.850556,89.482916
11.350556,88.776394
11.469722,88.611861
11.51,88.553791
11.850556,88.089228
12.350556,87.431098
12.850556,86.811681
13.350556,86.192264
13.850556,85.582526
14.02,85.398636
14.350556,85.07925
14.850556,84.546938
15.350556,84.043662
15.470278,83.917843
15.850556,83.540386
16.272222,83.133894
16.350556,83.008075
16.516111,82.775793
16.850556,82.262839
17.350556,81.469211
17.375556,81.411141
17.850556,80.665905
18.350556,79.901312
18.850556,79.243182
19.350556,78.585052
19.359444,78.575373
19.850556,77.820459
19.985278,77.626891
20.350556,77.113937
20.850556,76.465485
21.350556,75.83639
21.850556,75.226651
22.350556,74.665305
22.850556,74.113637
22.936667,74.026531
23.282222,73.687788
23.350556,73.581326
23.850556,72.903839
24.350556,72.313457
24.850556,71.742432
25.350556,71.200442
25.850556,70.668131
25.901944,70.610061
26.350556,70.164855
26.850556,69.671257
27.350556,69.197016
27.366944,69.187338
27.840278,68.664705
27.850556,68.655027
28.350556,68.161429
28.850556,67.706545
29.183889,67.367801
29.350556,67.222625
29.850556,66.796776
30.350556,66.35157
30.850556,65.974113
31.350556,65.577299
31.850556,65.219199
32.236667,64.938526
32.350556,64.832064
32.850556,64.377179
32.9575,64.280396
33.350556,63.912617
33.850556,63.506125
34.247778,63.118989
34.268333,63.109311
34.350556,63.031884
34.850556,62.557643
35.350556,62.102758
35.506667,61.957583
35.850556,61.599482
36.096389,61.347844
36.350556,61.125241
36.850556,60.670357
37.350556,60.244508
37.850556,59.828337
38.350556,59.441202
38.850556,59.044388
39.301389,58.705644
39.350556,58.676609
39.503333,58.570147
39.850556,58.318509
40.350556,57.960409
40.359167,57.95073
40.361389,57.960409
40.850556,57.6507
41.019444,57.53456
41.350556,57.311957
41.850556,56.99257
42.350556,56.663505
42.850556,56.363475
43.350556,56.063445
43.588056,55.927947
43.850556,55.782772
44.350556,55.511777
44.850556,55.240782
45.350556,54.969787
45.850556,54.708471
46.350556,54.456833
46.850556,54.214873
47.350556,53.963235
47.850556,53.721275
48.350556,53.45028
48.375556,53.421245
48.850556,53.111537
49.350556,52.811507
49.850556,52.530833
50.350556,52.25016
50.850556,51.998522
51.350556,51.737206
51.850556,51.495246
52.350556,51.253286
52.838056,51.030683
52.850556,51.030683
53.350556,50.798402
53.850556,50.575799
54.350556,50.353196
54.850556,50.140272
55.350556,49.927347
55.704722,49.782172
55.850556,49.724101
55.853889,49.724101
56.350556,49.511177
56.850556,49.317609
57.350556,49.13372
57.850556,48.969187
58.350556,48.775619
58.374167,48.765941
58.850556,48.601408
59.298889,48.446554
59.350556,48.417519
59.850556,48.23363
60.350556,48.069097
60.850556,47.885208
61.350556,47.730353
61.850556,47.546464
62.350556,47.401288
62.850556,47.246434
63.350556,47.110937
63.850556,46.956082
64.350556,46.810907
64.844444,46.685088
64.846111,46.685088
64.853889,46.675409
65.074167,46.617339
65.374167,46.539912
66.844444,46.152776
68.844444,45.630143
70.642778,45.175259
70.844444,45.136546
72.844444,44.652626
73.140833,44.575199
74.844444,44.178385
76.844444,43.742858
78.571944,43.375079
80.571111,42.958909
82.571111,42.59113
84.571111,42.233029
86.571111,41.884608
87.476667,41.768467
87.478056,41.768467
87.478333,41.768467
89.110833,41.487794
89.478333,41.429723
91.478333,41.100658
93.478333,40.79095
95.478333,40.519955
97.478333,40.239282
99.478333,39.987644
101.478333,39.745684
101.806667,39.697292
103.478333,39.513403
105.478333,39.232729
107.478333,38.971413
109.478333,38.710097
111.478333,38.50685
113.478333,38.284248
115.478333,38.09068
116.435833,37.993896
117.478333,37.858398
119.478333,37.597082
119.928889,37.529333
119.929722,37.529333
119.930556,37.529333
121.478333,37.316409
122.379444,37.19059
123.478333,37.055092
125.478333,36.909917
127.478333,36.735706
129.478333,36.580851
131.478333,36.40664
131.596944,36.377605
133.478333,36.222751
135.478333,36.096932
137.478333,35.980791
139.478333,35.845294
141.478333,35.709797
143.478333,35.574299
145.478333,35.438802
147.478333,35.293626
149.478333,35.138772
151.478333,34.983917
153.069167,34.84842
153.478333,34.829063
155.478333,34.635496
157.478333,34.461285
159.478333,34.287074
161.478333,34.122541
163.478333,33.958008
165.478333,33.793476
167.478333,33.638622
169.478333,33.493446
170.751111,33.377305
171.478333,33.34827
173.478333,33.203094
175.478333,33.096632
177.478333,32.922421
179.478333,32.767567
181.478333,32.622391
183.478333,32.515929
185.478333,32.438502
187.478333,32.332039
189.478333,32.244934
191.478333,32.157828
193.478333,32.061045
194.694167,31.993296
195.478333,31.964261
197.478333,31.84812
199.478333,31.780371
201.478333,31.673909
203.478333,31.586804
205.478333,31.519055
207.478333,31.451306
209.478333,31.383557
211.478333,31.335166
213.216667,31.286774
213.478333,31.286774
215.478333,31.238382
217.478333,31.18999
219.478333,31.122241
221.478333,31.064171
221.536944,31.064171
223.478333,30.996422
225.478333,30.94803
227.478333,30.899638
229.478333,30.831889
231.478333,30.793176
232.891389,30.764141
233.478333,30.773819
233.875278,30.764141
235.478333,30.735106
237.478333,30.715749
239.478333,30.696392
240.108056,30.677035
241.478333,30.677035
242.278611,30.648
243.478333,30.618965
243.942222,30.599608
245.478333,30.58993
247.351667,30.551216
247.478333,30.541538
247.900556,30.522181
249.478333,30.464111
251.478333,30.396362
253.478333,30.328613
255.478333,30.309256
257.478333,30.299578
257.546389,30.299578
259.478333,30.328613
261.478333,30.299578
263.478333,30.2899
265.478333,30.270543
267.478333,30.251186
269.478333,30.212473
271.151944,30.231829
271.478333,30.222151
273.478333,30.164081
275.478333,30.125367
277.478333,30.076975
279.478333,30.057618
281.478333,30.086654
283.478333,30.076975
285.165,30.086654
285.431389,30.086654
285.441667,30.086654
285.478333,30.086654
287.478333,30.076975
289.478333,30.067297
289.898056,30.076975
291.478333,30.04794
293.001667,30.028583
293.478333,30.028583
295.478333,30.009226
297.478333,29.970513
299.478333,29.922121
301.478333,29.893086
303.478333,29.854372
305.478333,29.864051
307.478333,29.864051
309.478333,29.844694
311.478333,29.854372
313.478333,29.844694
315.478333,29.825337
317.478333,29.80598
319.478333,29.786624
321.478333,29.767267
323.478333,29.74791
325.478333,29.728553
327.478333,29.709196
329.478333,29.709196
331.478333,29.709196
333.478333,29.699518
335.478333,29.699518
337.478333,29.699518
339.478333,29.680161
341.478333,29.660805
342.563056,29.670483
344.562222,29.660805
346.562222,29.622091
348.562222,29.612413
350.562222,29.631769
352.562222,29.631769
353.539444,29.641448
354.562222,29.641448
356.393056,29.641448
356.484167,29.641448
