time,pressure
0.0,153.989008
24.0,102.989715
48.0,83.989105
72.0,73.989395
96.0,71.98984
216.0,63.989685
326.563611,58.17975
326.586389,58.169103
326.638611,58.169103
327.228333,58.149747
327.770833,58.109097
328.372222,58.089741
328.956667,58.059738
329.56,58.029735
329.917778,58.029735
330.228889,57.979407
330.856389,57.939726
330.933889,57.939726
331.458611,57.949404
332.001389,57.929079
332.6025,57.909723
333.178056,57.899076
333.693611,57.859395
334.328889,57.849717
334.938611,57.799389
336.041667,57.759708
336.586111,57.729705
337.2175,57.689055
337.788611,57.659052
338.473611,57.639696
339.086944,57.609693
339.643056,57.569043
340.275833,57.53904
340.812778,57.529362
341.434444,57.489681
342.489167,57.449031
343.058333,57.429675
343.621944,57.379347
344.227778,57.369669
344.799167,57.339666
345.408611,57.309663
346.042778,57.27966
346.602778,57.259335
347.199722,57.219654
347.665278,57.189651
348.264444,57.169326
348.85,57.149969
349.393056,57.139323
349.974722,57.10932
350.5175,57.069639
351.106944,57.05996
351.6425,57.029957
352.182778,56.999954
352.638056,56.97963
353.265278,56.949627
353.8225,56.919624
354.377222,56.899299
354.914167,56.869296
355.514722,56.849939
356.121389,56.80929
356.680833,56.789933
357.309167,56.75993
357.900278,56.729927
358.441944,56.709603
359.110556,56.6796
359.881389,56.639918
360.581944,56.609915
361.7175,56.559588
362.271667,56.539263
362.873333,56.50926
363.446389,56.479257
364.151111,56.439576
364.694444,56.419251
365.375278,56.399894
366.522222,56.349567
367.050833,56.329242
367.619444,56.309885
368.152222,56.279882
368.665278,56.259558
369.223056,56.229555
369.842778,56.20923
370.423611,56.179227
370.998889,56.149224
371.597222,56.129867
372.140278,56.109543
374.128333,56.009855
386.095833,56.009855
387.129722,56.009855
421.728333,53.92997
422.049722,53.919324
422.658889,53.889321
422.749444,53.889321
423.239722,53.869964
423.730278,53.859318
424.235833,53.829315
424.760833,53.809958
425.853611,53.75963
426.455556,53.739306
428.181389,53.669621
428.748889,53.62994
429.517778,53.609615
430.2225,53.589291
430.912778,53.559288
432.434167,53.499282
433.075278,53.479925
433.566667,53.469279
434.706111,53.409273
435.286111,53.389916
435.841667,53.359913
437.251389,53.319264
437.880556,53.309585
438.545278,53.269904
440.238056,53.219576
440.741944,53.189573
441.353889,53.189573
441.915833,53.129567
442.459444,53.119889
442.658611,53.119889
443.140556,53.07924
443.635,53.069561
443.658889,53.069561
444.211111,53.049237
444.763889,53.02988
445.279722,53.009555
445.763333,52.989231
446.309722,52.969874
446.859722,52.939871
447.514167,52.919546
448.085556,52.909868
448.609722,52.889543
449.171389,52.85954
449.619722,52.829537
450.061111,52.819859
450.630833,52.839216
452.978889,52.72985
453.5675,52.719204
454.128611,52.669844
454.683056,52.659198
455.2475,52.639841
456.204722,52.629195
456.866111,52.609838
457.405833,52.579835
457.931111,52.549832
458.551667,52.529507
459.142222,52.529507
459.64,52.469501
460.219167,52.489826
460.787222,52.439498
461.367778,52.419174
461.945278,52.379492
462.505833,52.379492
463.241389,52.359168
463.803056,52.339811
464.395556,52.319486
464.911389,52.289483
465.591944,52.239156
466.195833,52.219799
466.695556,52.229477
467.293056,52.189796
467.876667,52.17915
468.429444,52.149147
468.988056,52.12979
469.555,52.109465
470.127778,52.089141
470.652778,52.079462
471.222222,52.039781
471.803333,52.049459
472.376667,52.009778
472.881389,52.029135
473.451389,51.989453
474.069444,51.949772
474.623056,51.919769
475.272222,51.929447
475.778611,51.899444
476.421111,51.899444
477.060556,51.87912
477.606389,51.809435
478.146111,51.799757
478.714167,51.779432
479.266667,51.759108
480.372778,51.729105
481.086111,51.729105
481.633333,51.709748
482.232778,51.65942
482.774444,51.649742
483.340556,51.639096
483.886944,51.559733
484.429167,51.599414
484.944722,51.569411
485.516111,51.589736
486.034444,51.549087
486.581111,51.52973
487.100556,51.559733
487.630556,51.509405
488.194722,51.52973
488.719722,51.479402
489.318333,51.489081
489.895556,51.449399
490.584167,51.459078
491.296944,51.409718
491.837778,51.409718
492.384167,51.369069
492.924167,51.349712
493.532778,51.35939
494.170278,51.349712
494.681667,51.329387
495.204722,51.289706
495.718333,51.289706
496.179444,51.27906
497.200556,51.239378
497.740278,51.249057
498.335278,51.219054
498.970833,51.209375
499.729722,51.179372
500.401111,51.189051
501.530278,51.149369
502.169167,51.129045
502.726389,51.079685
503.328889,51.099042
504.306389,51.079685
504.924444,51.049682
505.440833,51.05936
506.038889,51.01
506.634167,51.01
507.265556,50.969351
507.786667,50.989676
508.338611,50.939348
508.928889,50.959673
509.414722,50.919991
509.944722,50.919991
510.503889,50.909345
511.082778,50.909345
512.200833,50.849339
512.738611,50.829982
513.320833,50.819336
513.822222,50.809658
514.427222,50.779655
514.960833,50.789333
515.561667,50.749652
516.191111,50.749652
516.694167,50.739973
517.282222,50.699324
517.796111,50.689646
519.0925,50.669321
519.749167,50.639318
520.295833,50.62964
521.804167,50.589958
522.383333,50.579312
522.966944,50.579312
523.5375,50.549309
524.111667,50.529952
524.753889,50.509628
525.279444,50.519306
525.816111,50.489303
526.416111,50.469946
526.912778,50.4593
528.333611,50.429297
528.53,50.449622
529.618056,50.40994
530.181111,50.399294
530.771667,50.389616
531.351944,50.379937
531.862778,50.359613
532.990556,50.309285
533.594167,50.32961
534.256667,50.309285
534.7775,50.279282
535.336389,50.289928
535.894444,50.249279
536.423056,50.249279
536.964167,50.239601
537.508333,50.209598
537.938611,50.189273
538.562778,50.209598
539.131944,50.189273
539.732778,50.149592
540.3125,50.179595
540.805556,50.179595
540.817778,50.15927
541.390556,50.079907
541.845,50.079907
541.985278,50.089586
542.499444,50.10991
543.191111,50.079907
543.788333,51.05936
544.494444,51.799757
545.67,49.819559
546.277778,49.979252
546.8825,49.909568
547.434167,49.939571
547.955,49.949249
548.550556,49.939571
549.154444,49.949249
549.681389,49.959895
550.268333,49.919246
550.768889,49.929892
551.376389,49.899889
552.284167,49.85924
552.895556,49.839883
553.579167,49.829237
554.162778,49.829237
554.801111,49.789556
556.8825,49.739228
557.941667,49.679222
558.432778,49.679222
558.960278,49.659865
559.570556,49.649219
560.249167,49.639541
560.786667,49.619216
561.379444,49.599859
561.909722,49.55921
562.546667,49.55921
563.764167,49.529207
564.443611,49.50985
565.107222,49.50985
565.725556,49.479847
566.269722,49.449844
566.831944,49.459523
567.420833,49.399517
567.916667,49.409195
568.448889,49.329832
568.911667,49.379192
569.422222,49.359835
570.039444,49.25918
570.588611,49.359835
571.101111,49.369514
571.735833,49.349189
572.296944,49.359835
572.839444,49.329832
573.361944,49.299829
574.385278,49.279505
574.959444,49.279505
576.445833,49.239823
576.622222,49.219499
577.159167,49.219499
578.3875,49.179817
579.057778,49.159493
579.648056,49.139168
580.229722,49.12949
580.767778,49.119811
581.3175,49.099487
581.859444,49.089808
582.441111,49.069484
582.944444,49.059805
584.054722,49.029802
584.6225,49.019156
585.200556,48.989153
585.738333,48.989153
586.325278,48.969796
586.854722,48.949472
587.459444,48.939793
587.948333,48.929147
588.48,48.90979
589.063611,48.889466
589.625,48.889466
589.7625,48.879787
590.321111,48.869141
590.978611,48.849784
591.881667,48.849784
592.103056,48.849784
592.699444,48.82946
593.206944,48.789778
593.752778,48.779132
594.3025,48.759775
594.77,48.749129
595.323056,48.739451
595.844167,48.749129
596.459444,48.749129
597.058333,48.729772
597.623889,48.699769
598.150833,48.699769
598.647778,48.669766
599.232222,48.679445
600.477778,48.60976
600.87,48.619439
601.426111,48.589436
601.983333,48.559433
602.526944,48.549754
603.080833,48.569111
603.645833,48.569111
604.203333,48.52943
604.774722,48.519751
605.339444,48.52943
605.881944,48.509105
606.4275,48.499427
607.093056,48.499427
607.704167,48.489748
608.333333,48.429742
609.353056,48.399739
609.866111,48.449099
610.444167,48.369736
611.136389,48.399739
611.702222,48.399739
612.313611,48.369736
612.868611,48.329087
613.400833,48.329087
613.934444,48.329087
614.507222,48.279727
615.114167,48.249724
615.725,48.239078
616.293889,48.279727
616.881667,48.209075
617.485,48.199397
618.058611,48.249724
618.647778,48.199397
619.173889,48.159715
619.744444,48.209075
620.881944,48.129712
621.445833,48.159715
621.959722,48.109388
622.551389,48.159715
623.161667,48.129712
624.625278,48.049382
624.931944,48.109388
625.976111,48.039703
626.519722,48.029057
627.073611,47.999054
627.721944,48.049382
628.412222,47.999054
628.916667,47.969051
629.439167,47.959373
629.940556,47.969051
630.518889,47.919691
631.088333,47.92937
631.6175,47.909045
632.2,47.899367
632.833889,47.859685
633.968056,47.850007
634.5425,47.859685
635.193611,47.820004
635.805556,47.790001
636.394722,47.869364
636.969444,47.779355
637.5375,47.829682
638.154444,47.799679
638.706667,47.739673
639.250556,47.719349
640.783889,47.769676
641.313889,47.729995
641.864722,47.719349
642.457778,47.699992
643.086111,47.689346
643.629444,47.679667
644.228056,47.669989
644.761667,47.649664
645.289444,47.62934
645.856111,47.589658
646.558056,47.57998
647.092778,47.549977
648.486111,47.539331
648.643611,47.519974
650.266944,47.499649
650.799167,47.459968
651.318889,47.439643
651.998889,47.449322
652.556667,47.469646
653.165278,47.459968
653.701111,47.449322
654.296389,47.439643
654.855278,47.369959
655.454722,47.369959
656.040556,47.40964
656.638333,47.379637
657.223056,47.349634
657.726111,47.32931
658.261667,47.349634
658.889722,47.309953
659.444722,47.309953
660.094444,47.309953
660.601111,47.27995
661.119722,47.309953
661.683333,47.269304
662.241667,47.299307
662.820833,47.249947
663.353333,47.229622
664.073889,47.199619
664.43,47.209298
666.106944,47.179295
666.6325,47.139613
667.196667,47.169616
667.755,47.099932
668.321389,47.149292
668.860556,47.119289
669.460556,47.099932
670.123333,47.099932
670.621944,47.02928
671.246111,47.039926
672.583333,47.039926
673.409722,46.969274
673.962222,46.989598
674.557222,46.969274
675.108889,46.999277
675.704444,46.969274
676.291944,46.929592
676.945556,46.879265
677.463056,46.869586
678.000556,46.849262
678.610556,46.839583
679.147778,46.859908
679.654167,46.849262
680.135278,46.819259
680.783056,46.839583
681.313333,46.859908
681.880556,46.839583
682.4475,46.789256
682.987778,46.769899
683.509722,46.769899
684.101389,46.779577
684.68,46.80958
685.155,46.789256
685.700556,46.739896
686.290278,46.72925
686.914444,46.699247
687.535278,46.72925
687.611944,46.72925
687.751944,46.709893
688.306111,46.67989
688.853611,46.719571
689.391944,46.689568
690.076389,46.699247
691.332222,46.669244
691.828611,46.619884
693.546389,46.579235
694.0825,46.559878
694.641944,46.619884
695.184722,46.609238
696.775,46.579235
697.872778,46.50955
698.433889,46.539553
699.499722,46.519229
700.044167,46.459223
700.542778,46.499872
701.138333,46.479547
701.727222,46.459223
702.340833,46.479547
703.443611,46.389538
703.892778,46.389538
704.443889,46.369214
704.936111,46.389538
705.528889,46.369214
706.106667,46.37986
706.650556,46.389538
707.205833,46.299529
707.739444,46.289851
708.335556,46.299529
708.875833,46.299529
710.072222,46.279205
710.553889,46.299529
711.8125,46.279205
711.918056,46.279205
712.337222,46.239523
712.882778,46.20952
712.929444,46.20952
713.904444,46.149514
714.513333,46.179517
715.040833,46.159193
715.576944,46.149514
716.356389,46.139836
716.391389,46.139836
716.901111,46.07983
717.439444,46.07983
717.535556,46.149514
718.120833,46.149514
718.145556,46.159193
718.684167,46.099187
719.142778,46.289851
719.143056,46.099187
719.143889,46.099187
719.257778,46.07983
720.199722,46.07983
720.200556,46.07983
720.646111,46.029502
720.928056,46.029502
721.356667,46.07983
721.850278,46.019824
722.461111,46.029502
722.959167,46.07983
723.596944,46.009178
724.185556,46.009178
724.193889,46.009178
725.196111,46.009178
725.196944,46.009178
725.369722,46.019824
726.730833,45.979175
727.233889,45.889166
727.234167,45.979175
727.235,45.979175
727.333889,45.979175
727.723889,45.999499
728.203889,45.989821
728.759167,45.949172
729.273056,45.949172
729.273889,45.949172
729.284167,45.969496
729.836389,45.919169
730.411389,45.949172
730.96,45.929815
731.283611,45.929815
731.284444,45.929815
731.533333,45.879487
732.086944,45.899812
732.655278,45.90949
733.2375,45.869809
733.824167,45.869809
734.420833,45.869809
734.928611,45.869809
735.306389,45.869809
735.307222,45.869809
735.486111,45.899812
735.995556,45.849484
736.502222,45.889166
737.040556,45.869809
737.628056,45.859163
738.258611,45.849484
738.788889,45.849484
739.485,45.849484
739.485833,45.849484
739.869722,45.849484
740.431944,45.789478
740.9825,45.789478
741.577778,45.789478
742.148611,45.82916
742.700556,45.82916
743.535,45.82916
743.535833,45.82916
744.624722,45.7798
744.839444,45.789478
745.412778,45.729472
745.999722,45.749797
746.559444,45.739151
747.058333,45.7798
747.542778,45.589136
747.543056,45.7798
747.543889,45.7798
747.674444,45.719794
748.774444,45.729472
749.415833,45.729472
749.884722,45.749797
750.456389,45.7798
751.05,45.749797
752.072222,45.679145
752.630278,45.719794
753.165278,45.689791
753.716111,45.649142
754.260556,45.659788
754.819167,45.639463
755.350556,45.629785
755.848889,45.639463
756.332222,45.629785
756.895278,45.619139
757.424722,45.619139
757.961389,45.60946
758.526111,45.60946
759.128889,45.599782
759.654444,45.599782
760.698056,45.579457
761.216944,45.569779
761.745556,45.579457
762.3125,45.569779
762.827222,45.569779
763.465556,45.539776
764.0975,45.539776
764.613333,45.52913
765.171111,45.52913
765.655,45.52913
766.183333,45.519451
766.726667,45.509773
767.269167,45.509773
768.748056,45.47977
768.874722,45.47977
769.414444,45.469124
770.519167,45.459445
771.081389,45.449767
771.542778,45.439121
772.0925,45.439121
772.658333,45.429442
773.783056,45.419764
774.290556,45.419764
775.921111,45.389761
776.3925,45.389761
776.825556,45.409118
777.514444,45.389761
778.128056,45.379115
778.698889,45.359758
779.296111,45.379115
779.931944,45.379115
780.588056,45.389761
781.768889,45.429442
782.415,45.409118
783.531389,45.349112
784.143333,45.359758
784.661944,45.349112
785.213889,45.349112
785.744167,45.339433
786.798889,45.349112
787.895556,45.279427
788.482778,45.299752
789.072222,45.319109
789.594167,45.319109
790.158333,45.239746
790.743056,45.269749
791.326667,45.30943
792.777222,45.239746
792.984722,45.269749
793.54,45.269749
794.099722,45.209743
794.659722,45.269749
795.167222,45.209743
795.713056,45.219421
796.297222,45.199097
796.779722,45.219421
797.376389,45.209743
797.893056,45.17974
798.495,45.17974
799.091111,45.159415
799.696944,45.169094
800.305556,45.189418
800.831667,45.159415
801.416667,45.139091
801.956944,45.139091
802.57,45.169094
803.165,45.159415
803.718333,45.109088
804.326944,45.109088
804.84,45.129412
805.4325,45.109088
805.922222,45.109088
806.56,45.099409
807.112778,45.079085
808.221667,45.079085
