time,pressure
0.0,72.597294
0.15,72.519867
0.45,72.374691
0.583333,72.374691
1.166667,71.948842
1.9,71.445566
2.583333,70.284159
3.266667,69.209859
3.916667,68.135558
4.583333,67.603246
5.233333,66.664443
5.7,65.861137
6.216667,65.425609
6.483333,65.115901
6.65,65.173971
6.85,64.864263
7.516667,63.325399
8.166667,63.393148
8.85,62.735017
9.516667,62.425309
10.2,61.786536
10.883333,60.944516
11.583333,60.479953
12.1,60.237994
12.783333,60.131531
13.5,58.99916
13.866667,58.853984
14.75,58.853984
15.45,57.866789
16.116667,57.334477
16.75,57.063483
16.883333,57.063483
17.466667,55.311695
18.133333,55.34073
18.833333,54.827775
19.5,54.74067
20.183333,53.850258
20.883333,54.392248
21.566667,54.324499
22.233333,54.411605
22.916667,53.569585
23.6,53.143736
24.25,52.64046
24.933333,52.059756
25.65,52.059756
26.183333,52.021043
26.866667,51.604872
27.55,51.362913
28.233333,50.714461
28.916667,50.501536
29.6,50.182149
30.25,49.969225
30.916667,50.104722
31.6,49.814371
32.3,49.920833
32.966667,49.804692
33.65,49.407878
34.3,49.562733
34.966667,49.078813
35.65,48.914281
36.333333,49.049778
37.016667,49.243346
37.683333,49.34013
37.933333,49.185275
39.666667,49.359486
40.35,48.982029
41.033333,48.982029
41.7,48.488432
42.383333,48.169045
43.066667,48.110974
43.733333,47.694804
44.433333,47.89805
45.15,48.44004
45.9,47.994834
46.683333,47.762552
47.366667,47.994834
48.033333,47.714161
48.533333,47.026995
49.283333,46.814071
50.05,46.736643
50.75,46.901176
51.483333,46.388222
52.15,46.814071
52.866667,46.475327
53.583333,46.010764
54.3,45.73977
54.966667,46.378543
55.5,45.633307
56.216667,45.846232
56.916667,45.071961
57.433333,45.836553
58.116667,45.633307
58.783333,45.991408
59.45,46.020443
60.033333,46.136583
60.683333,46.910854
61.383333,47.307668
62.066667,46.088192
63.35,46.407578
63.833333,46.184975
64.5,45.972051
65.2,46.243046
65.85,45.720413
66.516667,46.126905
67.183333,45.79784
67.85,45.623629
67.95,45.517167
68.65,44.810644
69.316667,45.130031
70.016667,44.520293
70.733333,44.433187
71.483333,44.113801
72.166667,44.423509
72.933333,44.375117
73.6,43.891198
74.333333,43.900876
74.966667,43.687951
75.65,43.126605
76.333333,43.010464
77.0,43.387921
77.683333,43.0395
78.35,43.087891
79.0,43.387921
79.683333,43.746022
80.366667,43.416957
81.033333,43.600846
81.716667,43.726665
82.4,44.036373
82.866667,43.862162
83.783333,43.678273
84.466667,43.900876
85.15,44.094444
85.833333,44.220263
86.583333,43.900876
87.083333,44.588041
87.75,44.35576
88.433333,44.191228
89.133333,44.210584
89.816667,43.891198
90.466667,43.823449
91.15,43.891198
91.8,43.678273
92.483333,43.736343
93.133333,43.929911
93.783333,43.833127
94.466667,43.881519
95.133333,43.513741
95.816667,43.668595
96.466667,43.649238
97.15,43.629881
97.833333,43.078213
98.533333,43.358886
99.216667,43.029821
99.9,43.233067
100.566667,43.310494
101.233333,43.426635
105.566667,43.000786
106.25,43.542776
106.916667,43.552454
107.383333,43.871841
107.566667,43.426635
108.233333,43.416957
108.933333,43.784735
109.6,43.746022
109.866667,43.842806
110.766667,43.842806
111.583333,44.771931
112.25,44.462222
112.8,44.462222
112.95,43.920233
113.633333,43.136283
114.316667,43.775057
115.0,43.852484
115.616667,43.542776
116.3,43.387921
117.0,42.662042
117.666667,42.681399
118.383333,42.681399
119.066667,42.013591
119.766667,41.984555
121.133333,42.032947
121.816667,43.049178
122.033333,43.049178
122.55,43.968625
123.216667,44.83968
123.883333,44.229941
124.1,44.229941
124.55,43.029821
125.25,43.852484
126.183333,43.687951
126.883333,43.3976
127.566667,43.494384
128.116667,43.494384
128.266667,44.59772
128.983333,44.626755
129.683333,44.65579
130.2,44.65579
130.383333,44.094444
132.2,43.746022
132.9,43.881519
133.166667,43.881519
133.616667,44.394474
133.9,44.607398
135.45,44.607398
135.6,44.568685
135.733333,44.568685
136.3,44.529971
136.983333,44.462222
137.683333,45.120353
137.816667,45.120353
138.383333,43.581489
139.05,43.687951
139.733333,43.736343
140.416667,43.736343
141.116667,47.404452
141.8,60.712235
142.5,69.713135
143.166667,75.887946
143.85,80.698104
144.533333,84.20168
145.233333,71.222963
145.95,64.680373
146.533333,62.589842
147.1,60.654164
147.683333,57.818397
148.383333,54.866489
149.05,51.595194
149.733333,48.720713
150.4,46.088192
151.1,45.652664
151.783333,45.846232
152.466667,46.378543
153.15,47.375417
153.833333,48.314221
154.533333,48.74007
155.2,49.659516
155.933333,48.333577
156.633333,49.001386
157.3,48.604572
158.0,48.391648
159.283333,48.178723
159.966667,48.091618
160.683333,48.285185
161.233333,48.285185
161.4,49.707908
162.083333,48.827175
162.783333,48.391648
163.466667,48.478753
163.95,48.720713
164.633333,48.062583
165.266667,48.062583
165.35,48.014191
166.033333,47.162492
166.733333,47.714161
167.416667,47.820623
168.116667,47.288312
168.8,47.065709
169.5,47.65609
170.183333,48.420683
170.883333,47.636733
171.55,47.820623
172.25,48.101296
172.916667,47.985155
173.616667,48.014191
174.333333,47.636733
175.033333,47.830301
175.716667,48.720713
176.383333,48.362613
177.083333,47.65609
177.783333,48.178723
178.5,48.246472
179.15,48.391648
179.833333,47.346382
180.516667,47.549628
181.016667,48.265829
181.65,47.346382
181.916667,48.188402
183.533333,47.665769
184.2,54.469675
184.866667,69.384069
185.383333,77.039674
186.75,89.331225
187.45,93.096118
188.133333,94.605947
188.816667,94.412379
189.316667,94.354308
189.966667,94.034922
190.65,94.393022
191.333333,95.215685
192.0,96.106097
192.683333,97.025543
193.4,98.022417
194.066667,100.200054
199.6,102.135732
200.166667,97.335252
200.816667,92.525093
201.5,88.121427
202.166667,84.250072
202.866667,80.398074
203.566667,77.059031
204.3,73.719987
204.983333,70.613225
205.433333,69.577637
205.9,68.561407
207.266667,64.786836
207.866667,63.035047
208.516667,61.002586
209.216667,59.183049
209.866667,58.070035
210.55,57.179623
211.25,55.631081
211.916667,54.769705
212.6,53.966399
213.3,53.918007
213.983333,53.143736
214.666667,54.043826
215.366667,54.430961
216.05,55.263303
216.75,55.814971
217.45,56.734417
218.133333,57.547402
218.85,57.489332
219.55,57.092518
220.25,57.305442
220.933333,57.024769
221.65,58.166819
222.35,57.295764
223.033333,55.873041
223.716667,56.502136
224.383333,55.873041
225.083333,53.888972
225.766667,52.911454
226.466667,52.553354
227.15,55.321373
227.566667,56.782809
228.083333,55.631081
228.716667,55.631081
228.783333,55.99886
229.483333,55.989182
229.833333,55.166519
231.433333,55.466549
232.116667,55.476227
232.766667,55.476227
